order_id,user_id,product,price,order_date
d75bca99-fe5f-4846-b5f0-bc7c07e085ec,43fecbbd-1529-4563-afb2-7e34c987e25c,Headphones,483,2024-05-15
a5017623-e74f-455e-9669-a1163db615a4,2883d569-cc34-4b43-a744-081e1f32f5fc,Smartphone,1438,2022-11-10
eeb18d01-ec7d-4e53-9878-1dcc382e5d34,b9e53656-87bc-4727-93dd-699049e72d12,Tablet,861,2023-02-03
1357ada5-b859-4ee0-8e5f-78859f1b9e2c,141caeaf-042d-4bfc-8a4b-83040da6deb8,Headphones,276,2023-12-22
5219858e-f316-4b2e-b1c5-2bc9e3aefb33,b467d02f-afe7-47bf-b02a-6dab2368f870,Headphones,489,2024-02-17
0cdd4eac-1947-4ec5-a365-3d1a4e5b9a6f,0395aa02-00bc-4cab-9f3f-a3c1dc82315e,Smartphone,994,2024-04-12
35bc4f8e-d3b0-4d60-84d9-19150db5e6ce,6af2d2ac-6721-4bb7-af1b-e56f2457c20b,Headphones,732,2023-08-31
fb6839a1-0319-461c-a6c9-c6ffd96f7bd6,a3b4fe9f-209c-4635-829e-310f0e81f9ef,Smartphone,633,2024-04-04
6e03284b-e303-4d0d-a9f2-f0f1848b1beb,3761fef7-75dc-4c5b-8d1c-6ef238229a82,Laptop,637,2022-11-17
e5e1d880-2111-4c02-b767-69fc429d062b,2603d426-0653-4ec7-9011-28fb32416c2e,Smartphone,299,2023-03-27
26aebb6e-33d6-4e1a-8f23-fba9b1197782,0e74418d-43be-4ba7-8ff9-3b981dcb23b1,Headphones,418,2023-04-25
235ae526-4533-48ee-a0dd-0a0a14d69cb1,141caeaf-042d-4bfc-8a4b-83040da6deb8,Tablet,522,2023-12-05
bdcf6ac5-e90b-47bc-bb93-3248603e4c46,43fecbbd-1529-4563-afb2-7e34c987e25c,Headphones,905,2023-12-16
45306b67-3a1d-44a3-b631-1dc98ded6c1e,e0b35545-3e13-49fb-bdd3-cbdba7b72332,Laptop,1133,2023-02-26
10fd6c12-df5b-413b-ac64-4f55987f8620,ae5e3f9d-8e6f-43ef-ad3a-7bbc52c14a44,Headphones,675,2022-08-21
18594f3c-9b9b-4692-a6fd-a7a7c582caa9,dd547442-425b-4c3f-a680-ecc0a6ee23ac,Headphones,1129,2023-06-21
5be24c9a-3c3c-43b2-96ee-0aa4f390cffa,34fba9a7-ae4b-478b-9cdd-5c259cc41442,Smartphone,452,2024-01-19
1b1eb71b-a00f-4d22-9202-00cfbefb6972,4664ee6e-279e-4aa4-b1a7-01026ee2c777,Tablet,835,2022-10-19
ea4ef70d-2c36-404a-ad69-abcacb27a377,70086e7b-5912-49ab-8999-79b1a1dce07f,Camera,263,2022-11-27
fcf06db9-888d-47f4-9df3-38b1af8a65d6,16774b2a-1b32-444f-8150-d043d7bd011d,Laptop,592,2024-04-05
35029d9c-4565-4de0-8fb9-5bd66f2634f4,d34f3c00-4323-4157-b227-a312ff85d58d,Camera,1429,2023-08-17
7b739cbf-656e-4963-9925-ce95646d14b4,76178cf8-c213-4103-98db-4ef42f9ff043,Smartphone,864,2024-04-06
e71bf870-ebaa-40e0-b3ec-891b29deb8ac,1bd508ad-6a70-4bf0-a9e4-0cd75a92370c,Camera,1019,2024-07-27
2eb1c4e4-6ad8-4df8-97f4-1ac773b4f681,0ee31397-15e0-4e68-ae01-70fee72b3add,Camera,1195,2023-10-13
a3d446b0-8483-4ddb-8239-5360d0592657,1deebb01-ff6f-44b7-9857-3681a2097bf0,Laptop,682,2024-04-27
f0fefca5-acdb-494a-87d4-4f36b5299b65,d59fe0f1-e110-4659-a323-d03173f4b311,Camera,622,2023-11-02
227089a8-9344-4b66-9632-af23b20e2701,74e4c524-b833-45fd-85fa-e4e63359fb0d,Camera,583,2023-05-29
50c2617b-18e9-4e37-a352-21077b9b5961,d9e7340c-a226-4953-b11c-581ed486b598,Smartphone,1001,2024-07-01
74312022-fd28-4fb2-b12e-9df2a8edb079,30bf6b08-1846-41d8-a1d0-b1da70036524,Laptop,914,2023-04-18
297a0d52-2d22-41fe-8b51-8e0232d9bb0c,788b61bf-88ed-4259-9922-367a37daf478,Tablet,281,2024-04-16
f8e08cc8-d755-4311-9d6f-565c9ada0520,ae5e3f9d-8e6f-43ef-ad3a-7bbc52c14a44,Headphones,431,2023-05-21
352a9561-465b-46ea-ba2b-d3d5bae815ef,06654b6a-ca99-4f5d-9e1a-cc4874704e9b,Smartphone,394,2023-09-15
3a50ecc4-2316-4f32-aa1c-faa85c964f3c,922a8857-1a76-4509-b171-7b0cefe21515,Smartphone,916,2023-08-10
ad4fcde6-3057-4d21-b83f-09ce98aed42f,447c07b5-86f2-4c27-8c33-f367b0c2ae5c,Smartphone,1457,2023-04-06
53dfc0c5-8f42-4b9e-928c-9aea0e32ac3e,6af2d2ac-6721-4bb7-af1b-e56f2457c20b,Laptop,1403,2023-12-19
cd5a84f8-93f5-4bf3-aeaf-7a56eb05cb2f,c8333ff0-da77-452f-b14c-582d00fd5ea9,Tablet,729,2023-01-21
93be3bd7-6cab-4e1a-a707-dec254c606a6,141caeaf-042d-4bfc-8a4b-83040da6deb8,Camera,1264,2023-01-21
87e303fd-7899-43eb-b1e1-8dc10da09a09,51cf8ee5-1e41-4f6a-9f2e-3cd877968e86,Smartphone,1473,2023-05-05
e35ba339-abea-41d7-ace6-94b629711f9a,42ac2a12-1a0e-4c7f-a7a2-a3e95aeef652,Headphones,1498,2024-02-19
41bee56d-88f3-4eb9-88f6-895cdf7b1f26,1deebb01-ff6f-44b7-9857-3681a2097bf0,Smartphone,1157,2023-02-19
05255216-6630-4b40-a331-47c983497c1f,bf5b5f72-f2b9-40bd-9925-084c1603882f,Laptop,1214,2023-03-01
988f1978-2ff3-4d10-a0ac-ad52ad6e49a6,2c50a478-6a2a-4282-9ffc-a4720ecaeeef,Smartphone,764,2024-03-18
2ad025b8-1af3-4974-bb1f-45fdcd649f46,43fecbbd-1529-4563-afb2-7e34c987e25c,Laptop,1423,2024-03-01
6018a4d8-b8ef-417c-9d45-7ec0ca595026,4664ee6e-279e-4aa4-b1a7-01026ee2c777,Tablet,111,2023-04-16
3f652fa1-ef2e-4f03-b0bd-b45bb7eef12e,d27f1c41-ee8f-4807-a000-3b6a0974a932,Camera,1439,2023-03-27
86904856-40ad-4b65-a4db-7a69adf0c366,447c07b5-86f2-4c27-8c33-f367b0c2ae5c,Laptop,1260,2023-09-15
724116ed-660d-42ff-852a-0c5fd53318a1,7cd342b4-cc69-4491-a2ab-856e18db73c0,Camera,550,2024-05-27
662fcc23-5b75-47bd-a253-e2dbd6f5e880,b0eec7cc-1ef9-4caa-9df1-1d68339d4816,Camera,1010,2023-11-10
87023d5d-1bfd-4ddd-9d7d-3dbb2ce7abb7,29aca853-d0cf-4d37-ae36-ac5243757e40,Tablet,675,2022-10-05
56e9bcd2-a2f4-4850-b616-8b12be38b61d,35ba7c7b-7e46-4112-a9be-e2071e46e725,Headphones,103,2022-12-15
4f331c52-14a2-49d8-82ff-d2f9e1749a07,a3b4fe9f-209c-4635-829e-310f0e81f9ef,Laptop,1368,2024-04-06
45917726-a3bb-4128-b43b-1ec323147052,6af2d2ac-6721-4bb7-af1b-e56f2457c20b,Tablet,1316,2024-07-23
a6c6a022-ddce-4bac-bcd1-156b5fe41d0e,bf5b5f72-f2b9-40bd-9925-084c1603882f,Camera,1458,2024-01-24
68472321-f290-455f-a9a0-d4a7c6a832ca,29d104c6-2f60-4912-9dee-130c3e47d7ac,Camera,1488,2023-09-21
8d9eacb4-10c2-4772-bb55-8ad5a4561ae9,73cbb7c1-7806-43b7-ba91-48589006343e,Laptop,260,2022-10-02
e314cb03-df9c-49a5-9736-399306c19dec,97628a38-ac91-4cc3-b54c-5ff1f7cc377e,Laptop,511,2024-06-06
2fedd55f-e0a6-4067-9877-8e7a1008de59,7cd342b4-cc69-4491-a2ab-856e18db73c0,Headphones,1210,2023-11-12
9a7cede7-6468-40f7-8d4e-ae3dd208763a,2cd3de26-ce91-4299-8ecd-544c27bfb6c7,Smartphone,260,2024-05-10
6d18d349-20a9-44c6-b646-0171ee816840,bad0f399-b936-417c-a238-56079f19b88d,Smartphone,236,2023-09-18
c8661e35-c07f-484b-9fb9-fa4296468ad3,0c9dc1b4-9df9-4a71-bd1d-26b79a725759,Tablet,1213,2024-05-25
2b1946dc-ccf4-40d6-aa39-2e20f5c352f7,c23cddc4-8cad-4344-854c-cc2b2ccb0730,Headphones,1211,2022-12-06
c190c6d8-2e6c-4e19-b1d1-1b6ad7fd6f69,ae5e3f9d-8e6f-43ef-ad3a-7bbc52c14a44,Smartphone,1433,2023-01-06
2819c907-f3ae-4710-94c2-b7fd6e411312,790b1f7b-09dd-4b90-b62d-5e6340a3e449,Headphones,867,2023-03-11
a5308db8-aad9-4100-bb7e-9e938a476786,cba31bf3-74d4-42c4-b583-89908a03ebb0,Headphones,1408,2023-09-09
8db0b647-a3da-42f3-9609-42ef72a4804c,897c87a4-0603-409f-b876-fd1d0cfb60fa,Tablet,1318,2023-07-18
31999a8b-2576-4c0a-b35e-71db8f26ee19,ffbc6e3b-ac39-4dec-a6dd-a234581c9c09,Smartphone,590,2024-02-10
cb573b15-205e-4eb6-9408-2a80d37fb510,b0eec7cc-1ef9-4caa-9df1-1d68339d4816,Smartphone,1141,2023-07-16
7c396767-3b46-4bee-bac2-727f38782db0,f2f48219-0041-4853-a44b-212952889d25,Headphones,702,2024-03-16
e3734752-3631-4aa5-8e34-4bcacddc943f,c347dc4a-7527-4215-88f2-7160589b2c12,Laptop,956,2023-03-09
e867f226-b9af-441f-9325-addb219384d8,2d9bfefb-4341-4fc0-b1b1-3cf8b0264734,Camera,549,2022-08-24
c9df4fc5-1118-41f4-a8ab-427ceef4f2e5,fa6373ce-9ada-4a3c-8e71-0296a24d007d,Smartphone,726,2024-07-21
5668a9cb-4726-4a84-b171-481ce3201136,98242b40-3ea8-4084-8365-2e3381e0122f,Headphones,406,2022-11-04
6336e8cd-8dc6-4858-99fb-6a0aa50ad145,65d5f9f1-698d-400f-a5b9-d5c93d93ffba,Smartphone,1328,2022-09-02
d15c9c40-a3f0-4678-a799-ad27d3405483,0e74418d-43be-4ba7-8ff9-3b981dcb23b1,Tablet,870,2022-09-05
4e71744c-db77-4c6f-82a9-cfae446a3d37,b18daa7b-5101-408c-a18f-e679730614d1,Headphones,1390,2024-01-15
12bc0b8c-254d-493d-84d7-13440954ef7b,06654b6a-ca99-4f5d-9e1a-cc4874704e9b,Headphones,1394,2023-03-16
14d19995-735f-4055-96f2-f7b0fffe2397,c8333ff0-da77-452f-b14c-582d00fd5ea9,Camera,316,2023-02-12
ab0a9b6a-8ec6-44c9-84ad-f291f587d0be,1bd508ad-6a70-4bf0-a9e4-0cd75a92370c,Laptop,938,2023-09-11
5e58bdbd-54de-422e-9a42-a4cfbf6baed5,7224000e-426d-4dba-a13d-1711a97c5f93,Headphones,342,2023-02-02
0579c587-d3a9-4ac7-ba34-6b877854efb9,9b9df07d-ce03-4a71-9811-11ae08a8c9bc,Camera,1275,2024-08-05
50482e7b-1da4-4b89-adbe-37ebf010810a,b467d02f-afe7-47bf-b02a-6dab2368f870,Camera,328,2023-12-05
aefb132c-585d-4c6e-839b-b6db89b1897d,65d5f9f1-698d-400f-a5b9-d5c93d93ffba,Laptop,667,2024-05-07
b824f364-2ede-4b03-bfa6-da51aeecf780,5aa779bd-df6d-4a29-92d0-b55c0732dde9,Camera,1363,2022-09-18
72aa7ac0-ff35-49f9-a272-8e33a7a40ac5,35ba7c7b-7e46-4112-a9be-e2071e46e725,Laptop,514,2022-09-07
d4dd81cc-5824-46c3-8457-2665a17951f4,897c87a4-0603-409f-b876-fd1d0cfb60fa,Laptop,217,2023-10-30
44157fbf-3086-4c86-ab8d-16d08a3defaf,0e74418d-43be-4ba7-8ff9-3b981dcb23b1,Headphones,717,2022-12-17
3c29c4b9-99a0-4699-949e-aba37ee4da7d,ffbc6e3b-ac39-4dec-a6dd-a234581c9c09,Tablet,780,2023-04-29
4c9b3bfe-a67a-4799-9705-54846c809877,34e05096-ef5d-416a-8f51-8e38a0b61d20,Laptop,350,2023-10-18
2b375a26-42f3-48a4-8788-624b67b3aff8,9f54ec1d-072c-414b-968c-08a084229852,Headphones,199,2023-07-31
ecbc2940-496f-4615-9b79-787c0d6d4efe,dd547442-425b-4c3f-a680-ecc0a6ee23ac,Laptop,107,2024-03-13
4282f382-c24a-42eb-a7ea-5266f77981b5,b9e53656-87bc-4727-93dd-699049e72d12,Smartphone,921,2023-06-22
1306f444-dbee-4ac8-9edd-47d283626e31,88617421-722f-48b1-b3ea-d5b96ea1d979,Laptop,1181,2023-05-03
e25da0b7-52dd-4874-b405-1aeb286c1084,fad04baa-e367-409f-8f49-a02bceb205de,Tablet,1160,2024-02-10
5c0ee58a-4f91-41d8-b910-be5fb489727f,ce652fdd-b6dc-4e80-8f74-a600f9b2eab9,Headphones,731,2022-09-27
d7df03cf-0f6f-48ae-b1f0-09c1471e3e64,c347dc4a-7527-4215-88f2-7160589b2c12,Smartphone,150,2022-09-22
7b712192-afd2-4289-99b5-607370378cc6,897c87a4-0603-409f-b876-fd1d0cfb60fa,Smartphone,1359,2023-03-07
6b63a207-6204-4174-b715-647dd46dc9fd,0e74418d-43be-4ba7-8ff9-3b981dcb23b1,Camera,1156,2023-06-14
